sk_ato,sk_sessao,data_sessao,tipo_sessao,ambiente,partido,registros
134388,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,2
134389,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134390,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134391,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
134392,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,2
134393,1706,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134394,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
134395,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134396,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PSB,1
134397,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,2
134398,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
134399,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
134400,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
134401,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134402,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134403,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134404,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PL,1
134405,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PSD,1
134406,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
134407,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
134408,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
134409,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PP,1
134410,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
134411,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PP,1
134412,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
134413,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
134414,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,PL,1
134415,1707,2024-12-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134416,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134417,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134418,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
134419,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134420,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
134421,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134422,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134423,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134424,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134425,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134426,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
134427,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
134428,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
134429,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
134430,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134431,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134432,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134433,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134434,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134435,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
134436,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
134437,1708,2024-12-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134438,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134439,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134440,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
134441,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134442,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
134443,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134444,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134445,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134446,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134447,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134448,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
134449,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
134450,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134451,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134452,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134453,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,2
134454,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134455,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
134456,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,1
134457,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
134458,1709,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134459,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134460,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
134461,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134462,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134463,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
134464,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134465,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
134466,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
134467,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
134468,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134469,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134470,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
134471,1710,2024-03-12,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
134472,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PT,1
134473,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134474,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PSB,1
134475,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134476,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
134477,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PT,1
134478,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134479,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134480,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134481,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
134482,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134483,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
134484,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PP,1
134485,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
134486,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PP,1
134487,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PT,1
134488,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PSD,1
134489,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
134490,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,PL,1
134491,1711,2024-03-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
134492,1713,2025-02-11,ORDINARIA,PRESENCIAL,PT,1
134493,1713,2025-02-11,ORDINARIA,PRESENCIAL,MDB,1
134494,1713,2025-02-11,ORDINARIA,PRESENCIAL,PSB,1
134495,1713,2025-02-11,ORDINARIA,PRESENCIAL,MDB,1
134496,1713,2025-02-11,ORDINARIA,PRESENCIAL,UNIÃO,1
134497,1713,2025-02-11,ORDINARIA,PRESENCIAL,PSOL,1
134498,1713,2025-02-11,ORDINARIA,PRESENCIAL,PT,1
134499,1713,2025-02-11,ORDINARIA,PRESENCIAL,MDB,1
134500,1713,2025-02-11,ORDINARIA,PRESENCIAL,MDB,1
134501,1713,2025-02-11,ORDINARIA,PRESENCIAL,PSD,1
134502,1713,2025-02-11,ORDINARIA,PRESENCIAL,AVANTE,1
134503,1713,2025-02-11,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134504,1713,2025-02-11,ORDINARIA,PRESENCIAL,PSOL,1
134505,1713,2025-02-11,ORDINARIA,PRESENCIAL,PP,1
134506,1713,2025-02-11,ORDINARIA,PRESENCIAL,CIDADANIA,1
134507,1713,2025-02-11,ORDINARIA,PRESENCIAL,PP,1
134508,1713,2025-02-11,ORDINARIA,PRESENCIAL,PT,1
134509,1713,2025-02-11,ORDINARIA,PRESENCIAL,PSD,1
134510,1713,2025-02-11,ORDINARIA,PRESENCIAL,PRD,1
134511,1713,2025-02-11,ORDINARIA,PRESENCIAL,PL,1
134512,1713,2025-02-11,ORDINARIA,PRESENCIAL,PL,1
134513,1713,2025-02-11,ORDINARIA,PRESENCIAL,MDB,1
134514,1715,2025-02-12,ORDINARIA,PRESENCIAL,PT,1
134515,1715,2025-02-12,ORDINARIA,PRESENCIAL,MDB,1
134516,1715,2025-02-12,ORDINARIA,PRESENCIAL,UNIÃO,1
134517,1715,2025-02-12,ORDINARIA,PRESENCIAL,PSOL,1
134518,1715,2025-02-12,ORDINARIA,PRESENCIAL,MDB,1
134519,1715,2025-02-12,ORDINARIA,PRESENCIAL,PSD,1
134520,1715,2025-02-12,ORDINARIA,PRESENCIAL,AVANTE,1
134521,1715,2025-02-12,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134522,1715,2025-02-12,ORDINARIA,PRESENCIAL,PSOL,1
134523,1715,2025-02-12,ORDINARIA,PRESENCIAL,CIDADANIA,1
134524,1715,2025-02-12,ORDINARIA,PRESENCIAL,PP,1
134525,1715,2025-02-12,ORDINARIA,PRESENCIAL,PT,1
134526,1715,2025-02-12,ORDINARIA,PRESENCIAL,PSD,1
134527,1715,2025-02-12,ORDINARIA,PRESENCIAL,PRD,1
134528,1715,2025-02-12,ORDINARIA,PRESENCIAL,PL,1
134529,1715,2025-02-12,ORDINARIA,PRESENCIAL,PL,1
134530,1715,2025-02-12,ORDINARIA,PRESENCIAL,MDB,1
134531,1716,2025-02-13,ORDINARIA,PRESENCIAL,PT,1
134532,1717,2025-02-18,ORDINARIA,PRESENCIAL,PT,1
134533,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134534,1717,2025-02-18,ORDINARIA,PRESENCIAL,PSB,1
134535,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134536,1717,2025-02-18,ORDINARIA,PRESENCIAL,UNIÃO,1
134537,1717,2025-02-18,ORDINARIA,PRESENCIAL,PSOL,1
134538,1717,2025-02-18,ORDINARIA,PRESENCIAL,PT,1
134539,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134540,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134541,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134542,1717,2025-02-18,ORDINARIA,PRESENCIAL,PL,1
134543,1717,2025-02-18,ORDINARIA,PRESENCIAL,PSD,1
134544,1717,2025-02-18,ORDINARIA,PRESENCIAL,AVANTE,1
134545,1717,2025-02-18,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134546,1717,2025-02-18,ORDINARIA,PRESENCIAL,PSOL,1
134547,1717,2025-02-18,ORDINARIA,PRESENCIAL,PP,1
134548,1717,2025-02-18,ORDINARIA,PRESENCIAL,CIDADANIA,1
134549,1717,2025-02-18,ORDINARIA,PRESENCIAL,PP,1
134550,1717,2025-02-18,ORDINARIA,PRESENCIAL,PT,1
134551,1717,2025-02-18,ORDINARIA,PRESENCIAL,PSD,1
134552,1717,2025-02-18,ORDINARIA,PRESENCIAL,PRD,1
134553,1717,2025-02-18,ORDINARIA,PRESENCIAL,PL,1
134554,1717,2025-02-18,ORDINARIA,PRESENCIAL,PL,1
134555,1717,2025-02-18,ORDINARIA,PRESENCIAL,MDB,1
134556,1719,2025-02-19,ORDINARIA,PRESENCIAL,PT,1
134557,1719,2025-02-19,ORDINARIA,PRESENCIAL,UNIÃO,1
134558,1719,2025-02-19,ORDINARIA,PRESENCIAL,PSOL,1
134559,1719,2025-02-19,ORDINARIA,PRESENCIAL,PT,1
134560,1719,2025-02-19,ORDINARIA,PRESENCIAL,MDB,1
134561,1719,2025-02-19,ORDINARIA,PRESENCIAL,MDB,1
134562,1719,2025-02-19,ORDINARIA,PRESENCIAL,MDB,1
134563,1719,2025-02-19,ORDINARIA,PRESENCIAL,PL,1
134564,1719,2025-02-19,ORDINARIA,PRESENCIAL,PSD,1
134565,1719,2025-02-19,ORDINARIA,PRESENCIAL,AVANTE,1
134566,1719,2025-02-19,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134567,1719,2025-02-19,ORDINARIA,PRESENCIAL,PSOL,1
134568,1719,2025-02-19,ORDINARIA,PRESENCIAL,PP,1
134569,1719,2025-02-19,ORDINARIA,PRESENCIAL,CIDADANIA,1
134570,1719,2025-02-19,ORDINARIA,PRESENCIAL,PP,1
134571,1719,2025-02-19,ORDINARIA,PRESENCIAL,PT,1
134572,1719,2025-02-19,ORDINARIA,PRESENCIAL,PSD,1
134573,1719,2025-02-19,ORDINARIA,PRESENCIAL,PRD,1
134574,1719,2025-02-19,ORDINARIA,PRESENCIAL,PL,1
134575,1719,2025-02-19,ORDINARIA,PRESENCIAL,PL,1
134576,1719,2025-02-19,ORDINARIA,PRESENCIAL,MDB,1
134577,1720,2025-02-25,ORDINARIA,PRESENCIAL,PT,2
134578,1720,2025-02-25,ORDINARIA,PRESENCIAL,PSB,1
134579,1720,2025-02-25,ORDINARIA,PRESENCIAL,UNIÃO,1
134580,1720,2025-02-25,ORDINARIA,PRESENCIAL,PSOL,2
134581,1720,2025-02-25,ORDINARIA,PRESENCIAL,PT,2
134582,1720,2025-02-25,ORDINARIA,PRESENCIAL,MDB,1
134583,1720,2025-02-25,ORDINARIA,PRESENCIAL,MDB,1
134584,1720,2025-02-25,ORDINARIA,PRESENCIAL,MDB,1
134585,1720,2025-02-25,ORDINARIA,PRESENCIAL,PL,1
134586,1720,2025-02-25,ORDINARIA,PRESENCIAL,AVANTE,1
134587,1720,2025-02-25,ORDINARIA,PRESENCIAL,PSOL,2
134588,1720,2025-02-25,ORDINARIA,PRESENCIAL,PP,1
134589,1720,2025-02-25,ORDINARIA,PRESENCIAL,CIDADANIA,1
134590,1720,2025-02-25,ORDINARIA,PRESENCIAL,PRD,1
134591,1720,2025-02-25,ORDINARIA,PRESENCIAL,PL,1
134592,1720,2025-02-25,ORDINARIA,PRESENCIAL,PL,1
134593,1720,2025-02-25,ORDINARIA,PRESENCIAL,MDB,1
134594,1721,2025-02-20,ORDINARIA,PRESENCIAL,PT,1
134595,1724,2025-02-26,ORDINARIA,PRESENCIAL,PT,1
134596,1724,2025-02-26,ORDINARIA,PRESENCIAL,UNIÃO,1
134597,1724,2025-02-26,ORDINARIA,PRESENCIAL,PSOL,1
134598,1724,2025-02-26,ORDINARIA,PRESENCIAL,PT,1
134599,1724,2025-02-26,ORDINARIA,PRESENCIAL,MDB,1
134600,1724,2025-02-26,ORDINARIA,PRESENCIAL,MDB,1
134601,1724,2025-02-26,ORDINARIA,PRESENCIAL,PL,1
134602,1724,2025-02-26,ORDINARIA,PRESENCIAL,AVANTE,1
134603,1724,2025-02-26,ORDINARIA,PRESENCIAL,PSOL,1
134604,1724,2025-02-26,ORDINARIA,PRESENCIAL,PP,1
134605,1724,2025-02-26,ORDINARIA,PRESENCIAL,CIDADANIA,1
134606,1724,2025-02-26,ORDINARIA,PRESENCIAL,PSD,1
134607,1724,2025-02-26,ORDINARIA,PRESENCIAL,PRD,1
134608,1724,2025-02-26,ORDINARIA,PRESENCIAL,PL,1
134609,1724,2025-02-26,ORDINARIA,PRESENCIAL,PL,1
134610,1727,2025-02-27,ORDINARIA,PRESENCIAL,PT,1
134611,1730,2025-03-06,ORDINARIA,PRESENCIAL,PT,1
134612,1730,2025-03-06,ORDINARIA,PRESENCIAL,CIDADANIA,1
134613,1733,2025-03-11,ORDINARIA,PRESENCIAL,PT,1
134614,1733,2025-03-11,ORDINARIA,PRESENCIAL,PSB,2
134615,1733,2025-03-11,ORDINARIA,PRESENCIAL,UNIÃO,1
134616,1733,2025-03-11,ORDINARIA,PRESENCIAL,PSOL,2
134617,1733,2025-03-11,ORDINARIA,PRESENCIAL,PT,2
134618,1733,2025-03-11,ORDINARIA,PRESENCIAL,MDB,1
134619,1733,2025-03-11,ORDINARIA,PRESENCIAL,MDB,1
134620,1733,2025-03-11,ORDINARIA,PRESENCIAL,MDB,1
134621,1733,2025-03-11,ORDINARIA,PRESENCIAL,PL,1
134622,1733,2025-03-11,ORDINARIA,PRESENCIAL,PSD,1
134623,1733,2025-03-11,ORDINARIA,PRESENCIAL,AVANTE,2
134624,1733,2025-03-11,ORDINARIA,PRESENCIAL,REPUBLICANOS,2
134625,1733,2025-03-11,ORDINARIA,PRESENCIAL,PSOL,1
134626,1733,2025-03-11,ORDINARIA,PRESENCIAL,PP,1
134627,1733,2025-03-11,ORDINARIA,PRESENCIAL,CIDADANIA,1
134628,1733,2025-03-11,ORDINARIA,PRESENCIAL,PP,1
134629,1733,2025-03-11,ORDINARIA,PRESENCIAL,PT,2
134630,1733,2025-03-11,ORDINARIA,PRESENCIAL,PSD,1
134631,1733,2025-03-11,ORDINARIA,PRESENCIAL,PRD,2
134632,1733,2025-03-11,ORDINARIA,PRESENCIAL,PL,1
134633,1733,2025-03-11,ORDINARIA,PRESENCIAL,PL,2
134634,1733,2025-03-11,ORDINARIA,PRESENCIAL,MDB,2
134635,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PSB,1
134636,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
134637,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PSOL,1
134638,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PT,1
134639,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,MDB,1
134640,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,MDB,1
134641,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,MDB,1
134642,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PL,1
134643,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,AVANTE,1
134644,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
134645,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PSOL,1
134646,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PP,1
134647,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134648,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PT,1
134649,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PRD,1
134650,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,PL,1
134651,1734,2025-03-11,EXTRAORDINARIA,PRESENCIAL,MDB,1
134652,1736,2025-03-12,ORDINARIA,PRESENCIAL,PT,1
134653,1736,2025-03-12,ORDINARIA,PRESENCIAL,MDB,1
134654,1736,2025-03-12,ORDINARIA,PRESENCIAL,PSB,1
134655,1736,2025-03-12,ORDINARIA,PRESENCIAL,PSOL,1
134656,1736,2025-03-12,ORDINARIA,PRESENCIAL,PT,1
134657,1736,2025-03-12,ORDINARIA,PRESENCIAL,MDB,1
134658,1736,2025-03-12,ORDINARIA,PRESENCIAL,MDB,1
134659,1736,2025-03-12,ORDINARIA,PRESENCIAL,PSD,1
134660,1736,2025-03-12,ORDINARIA,PRESENCIAL,AVANTE,1
134661,1736,2025-03-12,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134662,1736,2025-03-12,ORDINARIA,PRESENCIAL,PSOL,1
134663,1736,2025-03-12,ORDINARIA,PRESENCIAL,PP,1
134664,1736,2025-03-12,ORDINARIA,PRESENCIAL,CIDADANIA,1
134665,1736,2025-03-12,ORDINARIA,PRESENCIAL,PP,1
134666,1736,2025-03-12,ORDINARIA,PRESENCIAL,PT,1
134667,1736,2025-03-12,ORDINARIA,PRESENCIAL,PSD,1
134668,1736,2025-03-12,ORDINARIA,PRESENCIAL,PRD,1
134669,1736,2025-03-12,ORDINARIA,PRESENCIAL,PL,1
134670,1736,2025-03-12,ORDINARIA,PRESENCIAL,PL,1
134671,1739,2025-03-13,ORDINARIA,PRESENCIAL,PT,1
134672,1739,2025-03-13,ORDINARIA,PRESENCIAL,PSB,1
134673,1739,2025-03-13,ORDINARIA,PRESENCIAL,UNIÃO,1
134674,1739,2025-03-13,ORDINARIA,PRESENCIAL,PSOL,1
134675,1739,2025-03-13,ORDINARIA,PRESENCIAL,PT,1
134676,1739,2025-03-13,ORDINARIA,PRESENCIAL,MDB,1
134677,1739,2025-03-13,ORDINARIA,PRESENCIAL,PL,1
134678,1739,2025-03-13,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134679,1739,2025-03-13,ORDINARIA,PRESENCIAL,PSOL,1
134680,1739,2025-03-13,ORDINARIA,PRESENCIAL,CIDADANIA,1
134681,1739,2025-03-13,ORDINARIA,PRESENCIAL,PT,1
134682,1739,2025-03-13,ORDINARIA,PRESENCIAL,PSD,1
134683,1739,2025-03-13,ORDINARIA,PRESENCIAL,PRD,1
134684,1739,2025-03-13,ORDINARIA,PRESENCIAL,PL,1
134685,1739,2025-03-13,ORDINARIA,PRESENCIAL,PL,1
134686,1739,2025-03-13,ORDINARIA,PRESENCIAL,MDB,1
134687,1740,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134688,1740,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134689,1740,2025-03-18,EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134690,1740,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PRD,1
134691,1740,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PL,1
134692,1741,2025-03-18,ORDINARIA,PRESENCIAL,PT,1
134693,1741,2025-03-18,ORDINARIA,PRESENCIAL,MDB,1
134694,1741,2025-03-18,ORDINARIA,PRESENCIAL,PSB,1
134695,1741,2025-03-18,ORDINARIA,PRESENCIAL,UNIÃO,1
134696,1741,2025-03-18,ORDINARIA,PRESENCIAL,PSOL,1
134697,1741,2025-03-18,ORDINARIA,PRESENCIAL,PT,1
134698,1741,2025-03-18,ORDINARIA,PRESENCIAL,MDB,1
134699,1741,2025-03-18,ORDINARIA,PRESENCIAL,MDB,1
134700,1741,2025-03-18,ORDINARIA,PRESENCIAL,MDB,1
134701,1741,2025-03-18,ORDINARIA,PRESENCIAL,PL,1
134702,1741,2025-03-18,ORDINARIA,PRESENCIAL,PSD,1
134703,1741,2025-03-18,ORDINARIA,PRESENCIAL,AVANTE,1
134704,1741,2025-03-18,ORDINARIA,PRESENCIAL,REPUBLICANOS,1
134705,1741,2025-03-18,ORDINARIA,PRESENCIAL,PSOL,1
134706,1741,2025-03-18,ORDINARIA,PRESENCIAL,PP,1
134707,1741,2025-03-18,ORDINARIA,PRESENCIAL,CIDADANIA,1
134708,1741,2025-03-18,ORDINARIA,PRESENCIAL,PP,1
134709,1741,2025-03-18,ORDINARIA,PRESENCIAL,PT,1
134710,1741,2025-03-18,ORDINARIA,PRESENCIAL,PSD,1
134711,1741,2025-03-18,ORDINARIA,PRESENCIAL,PRD,1
134712,1741,2025-03-18,ORDINARIA,PRESENCIAL,PL,1
134713,1741,2025-03-18,ORDINARIA,PRESENCIAL,PL,1
134714,1741,2025-03-18,ORDINARIA,PRESENCIAL,MDB,1
134715,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134716,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134717,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSB,1
134718,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
134719,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSOL,1
134720,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134721,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134722,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134723,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134724,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSD,1
134725,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
134726,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSOL,1
134727,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PP,1
134728,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
134729,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PP,1
134730,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134731,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PRD,1
134732,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PL,1
134733,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PL,1
134734,1742,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134735,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134736,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134737,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSB,1
134738,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PT,1
134739,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134740,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,MDB,1
134741,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,PSD,1
134742,1743,2025-03-18,EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
