sk_ato,proposicao_id,sigla_numero_ano,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
10000,14171,IND 2419/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Saúde do Distrito Federal, a reforma e ampliação do Hospital Regional de Planaltina/DF.",Apresentação,2023-08-17
10001,14172,MO 282/2023,,,"Parabeniza e manifesta votos de louvor às pessoas que especifica, pelos relevantes serviços prestados no Distrito Federal, em ocasião da Sessão Solene em comemoração ao dia do Pescador.",Apresentação,2023-06-27
10002,14173,PL 459/2023,,,"Altera a Lei nº 6.390, de 25 de setembro de 2019, que cria o Programa Cidade Segura – PCS e dá outras providências, para dispor sobre videomonitoramento de segurança em praças públicas.","Aguardando Inclusão na ordem do Dia, Disponibilizada(Parecer)",2023-06-27
10003,14174,IND 2122/2023,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal, inclusão de meias compressivas no rol de EPI's necessários para a atividade laboral de todas as mulheres do quadro de pessoal da Secretaria de Saúde, Educação e Segurança Pública do Distrito Federal e aos homens que justificarem necessidade.",Apresentação,2023-08-01
10004,14175,MO 281/2023,,,Manifesta Votos de Louvor e parabeniza pelos relevantes serviços prestados a comunidade do INCRA 8 por intermédio do Serviço de Limpeza Urbana às pessoas que menciona.,Apresentação,2023-06-27
10005,14176,IND 2047/2023,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap), que proceda à instalação de tampas nos bueiros e bocas de lobo abertos nas ruas 03 e 04 de Vicente Pires.",Apresentação,2023-06-27
10006,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10007,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10008,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10009,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10010,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10011,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10012,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10013,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10014,14177,REQ 682/2023,,,"Requer a realização de Audiência Pública para debater a respeito da expansão da área urbana de Brazlândia com intuito de sugerir  políticas públicas habitacionais para cidade.

 

 ",Apresentação,2023-06-27
10015,14178,REQ 814/2023,,,Requer informações à Secretária de Saúde do Distrito Federal acerca do Edital de licitação referente a construção de uma UBS na cidade de Arniqueira - RA XXXIII.,Apresentação,2023-08-29
10016,14179,IND 2420/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Saúde do Distrito Federal, a construção de Hospital Regional no Arapoanga, Planaltina/DF.",Apresentação,2023-08-17
10017,14180,PL 451/2023,,,"Dispõe sobre a cooperação, implementação e execução de ações entre a Administração Pública distrital e os serviços sociais autônomos na forma que especifica.","Sanção Veto ou Promulgação, Retorno(Emenda)",2023-06-27
10018,14181,PL 452/2023,,,"Altera a Lei nº 3.877, de 26 de junho de 2006, que dispõe sobre a política habitacional do Distrito Federal.
","Sanção Veto ou Promulgação, Retorno(Emenda)",2023-06-27
10019,14182,IND 2421/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Segurança Pública do Distrito Federal em conjunto com a Polícia Militar, o aumento do patrulhamento policial nas Zonas Rurais de Planaltina/DF.",Apresentação,2023-08-17
10020,14183,IND 2121/2023,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal, a criação de incentivos fiscais e de acesso à crédito junto ao Banco de Brasília-BRB às empresas que possuírem o Selo Empresa Boa Pagadora no Distrito Federal, conforme Lei Distrital n° 6.298/2019.",Apresentação,2023-08-01
10021,14184,IND 2422/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Segurança Pública do Distrito Federal, a construção de uma Delegacia de Polícia no Arapoanga, em Planaltina/DF.",Apresentação,2023-08-17
10022,14185,IND 2423/2023,,,"Sugere ao Poder Executivo, por intermédio da Companhia Energética de Brasília - CEB em conjunto com a NeoEnergia Brasília , a melhoria da iluminação publica e residencial da quadra 11D, Arapoanga, em Planaltina/DF.",Apresentação,2023-08-17
10023,14186,REQ 689/2023,,,Requer o encaminhamento de solicitação de informação às Secretarias de Estado de Educação e de Segurança Pública sobre as Escolas de Gestão Compartilhada no Distrito Federal.,Apresentação,2023-08-01
10024,14187,REQ 765/2023,,,"Requer informações à Secretaria de Saúde do Distrito Federal - SES, sobre os atendimentos, quantidade de servidores, quantidade de procedimentos, estrutura e tamanho da população coberta pela UBS 4 - Rota do Cavalo.
",Apresentação,2023-08-09
10025,14188,IND 2298/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Transporte e Mobilidade, que disponibilize horários aos domingos para a linha de ônibus 511.4 com itinerário Sobradinho II - I / Nova Colina / DF-440 / Paranoá (Rua Alta Tensão).",Apresentação,2023-08-09
10026,14189,IND 2044/2023,,,"Sugere ao Excelentíssimo Governador do Distrito Federal, por meio da Secretaria de Estado de Saúde, a criação de um grupo de trabalho para revisão dos manuais e procedimentos operacionais padrões de uso das farmácias da Secretaria de Estado de Saúde.",Apresentação,2023-06-27
10027,14190,REQ 668/2023,,,Requer informações à Secretaria de Estado de Saúde do Distrito Federal acerca do fluxograma de abastecimento das unidades básicas e hospitalares de saúde.,Apresentação,2023-06-27
10028,14191,REQ 669/2023,,,Requer informações à Secretaria de Estado de Saúde do Distrito Federal acerca do Processo de Manifestação de Interesse atinente à concessão da rede de apoio de diagnósticos.,Apresentação,2023-06-27
10029,14192,IND 2301/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Transporte e Mobilidade, que disponibilize mais linhas que liguem o Jardim Botânico às seguintes RA’s: Paranoá e Itapoã.",Apresentação,2023-08-09
10030,14193,PLC 25/2023,,,Dispõe sobre o parcelamento do solo urbano no Distrito Federal e dá outras providências.,"Sanção Veto ou Promulgação, Retorno(Emenda)",2023-06-27
10031,14194,PL 453/2023,,,"Altera a Lei nº 6.138, de 26 de abril de 2018, que institui o Código de Obras e Edificações do Distrito Federal - COE.","Sanção Veto ou Promulgação, Retorno(Emenda)",2023-06-27
10032,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10033,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10034,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10035,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10036,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10037,14195,REQ 673/2023,,,Requer a transformação da Sessão Ordinária do dia 17 de agosto de 2023 em Comissão Geral para debater a Situação dos Contratos Temporários da SES/DF. ,Apresentação,2023-06-27
10038,14196,IND 2046/2023,,,"Sugere ao Poder Executivo, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil – NOVACAP, a instalação de um Ponto de Encontro Comunitário – PEC entre as quadras Qr 201 e Qr 301, na Região Administrativa de Santa Maria - RA XIII. ",Apresentação,2023-06-27
10039,14197,IND 2049/2023,,,"Sugere ao Poder Executivo por meio da Secretaria de Educação do Distrito Federal, que providencie a construção de uma nova Biblioteca Pública na Região Administrativa de Samambaia. ",Apresentação,2023-06-27
10040,14198,REQ 674/2023,,,"Requer a transformação da Sessão Ordinária do dia 3 de agosto de 2023 em Comissão Geral para debater o Projeto Zona Verde, que trata da concessão onerosa do serviço público de exploração de estacionamento rotativo em vias e logradouros públicos do Distrito Federal.",Apresentação,2023-06-27
10041,14198,REQ 674/2023,,,"Requer a transformação da Sessão Ordinária do dia 3 de agosto de 2023 em Comissão Geral para debater o Projeto Zona Verde, que trata da concessão onerosa do serviço público de exploração de estacionamento rotativo em vias e logradouros públicos do Distrito Federal.",Apresentação,2023-06-27
10042,14198,REQ 674/2023,,,"Requer a transformação da Sessão Ordinária do dia 3 de agosto de 2023 em Comissão Geral para debater o Projeto Zona Verde, que trata da concessão onerosa do serviço público de exploração de estacionamento rotativo em vias e logradouros públicos do Distrito Federal.",Apresentação,2023-06-27
10043,14199,PL 454/2023,,,"Altera a Lei nº 4.858, de 29 de junho de 2012, que regulamenta, no Poder Executivo, o art. 19, inciso V, da Lei Orgânica do Distrito Federal, e dá outras providências.","Apresentação, Retorno(Emenda)",2023-06-27
10044,14200,PL 455/2023,,,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 6.475.000,00.","Sanção Veto ou Promulgação, Retorno(Emenda)",2023-06-27
10045,14201,IND 2424/2023,,,"Sugere ao Poder Executivo, por intermédio da Companhia Energética de Brasília em conjunto com a NeoEnergia de Brasília, a melhoria da iluminação pública e residencial na Zona Rural Pedra Fundamental Pequeno Willian, em Planaltina/DF.",Apresentação,2023-08-17
10046,14202,REQ 684/2023,,,Requer a retirada de tramitação e arquivamento do Requerimento nº 661/2023.,Apresentação,2023-06-27
10047,14203,REQ 677/2023,,,"Requer a realização de Audiência Pública, no dia 4 de agosto de 2023, para debater a proposta de terceirização dos laboratórios e serviços de radiologia do Distrito Federal.",Apresentação,2023-06-27
10048,14204,IND 2396/2023,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal, por meio da Secretaria de Estado de Justiça e Cidadania - SEJUS, providências relacionadas quanto a alteração da Gratificação de Titulação/Titularidade do Socioeducativo - GTIT, atualmente denominada de Gratificação por Habilitação Socioeducativa - GHS. ",Apresentação,2023-08-17
10049,14205,IND 2045/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Desenvolvimento Urbano e Habitação - Seduh, providências para a criação da Praça dos Pioneiros, na Quadra 201 da Região Administrativa de Santa Maria – RA XIII.",Apresentação,2023-06-27
10050,14206,MO 285/2023,,,Reconhece e apresenta votos de louvor aos bombeiros militares relacionados pelos excelentes serviços prestados ao Corpo de Bombeiros Militar do Distrito Federal e em homenagem aos 167 anos da corporação.,Apresentação,2023-06-27
10051,14207,IND 2425/2023,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal, a implantação de linhas de ônibus no Núcleo Rural Santos Dumond, em Planaltina/DF.",Apresentação,2023-08-17
10052,14208,REQ 760/2023,,,Requer informações à Terracap sobre a situação fundiária das ocupações na Fazenda Sálvia,Apresentação,2023-08-09
10053,14209,REQ 762/2023,,,Requer informações a respeito do plano de saúde para empregados da Novacap,Apresentação,2023-08-09
10054,14210,REQ 763/2023,,,"Requer à CODHAB informações sobre o andamento das obras do empreendimento Itapoã Parque, do Programa Morar Bem.",Apresentação,2023-08-09
10055,14211,REQ 675/2023,,,"Requer à realização de Sessão Solene no dia 29 de junho de 2023, às 14 horas, no Quality Hotel, localizado no SMAS, Trecho 3, Conjunto 2, Bloco A, Asa Sul, para o Lançamento da Frente Parlamentar em Defesa dos Direitos das Pessoas Ostomizadas.",Apresentação,2023-06-27
10056,14211,REQ 675/2023,,,"Requer à realização de Sessão Solene no dia 29 de junho de 2023, às 14 horas, no Quality Hotel, localizado no SMAS, Trecho 3, Conjunto 2, Bloco A, Asa Sul, para o Lançamento da Frente Parlamentar em Defesa dos Direitos das Pessoas Ostomizadas.",Apresentação,2023-06-27
10057,14211,REQ 675/2023,,,"Requer à realização de Sessão Solene no dia 29 de junho de 2023, às 14 horas, no Quality Hotel, localizado no SMAS, Trecho 3, Conjunto 2, Bloco A, Asa Sul, para o Lançamento da Frente Parlamentar em Defesa dos Direitos das Pessoas Ostomizadas.",Apresentação,2023-06-27
